-1.23
-1.04
-1.13
-1.3
-1.05
-1.01
-1.02
-1.01
-1.04
-1.01
-1.06
-1.23
-1.02
-1.03
-1.04
-1.08
-1.02
-1.09
-1.07
-1.4000000000000001
-1.04
-1.2
-1.1099999999999999
-1.22
-1.4200000000000002
-1.15
-1.28
-1.1
-1.4300000000000002
-1.03
-1.28
-1.04
-1.9500000000000006
-1.06
-1.08
-1.1199999999999999
-1.01
-1.16
-1.02
-1.08
-1.01
-1.01
-1.09
-1.17
-1.4800000000000002
-1.1
-1.27
-1.1
-1.23
-1.03
