0.002
0.0
0.002
0.0
0.001
0.001
0.002
0.002
0.0
0.006
0.0
0.001
4.0
0.0
0.007
0.0
0.0
0.001
1.0
8.0
0.006
0.0
0.004
0.004
0.0
0.0
0.0
0.004
0.004
3.0
0.001
2.0
0.001
0.005
0.0
0.0
0.002
0.0
0.0
0.004
0.002
0.002
0.002
0.0
0.002
0.0
0.001
0.0
0.0
0.0
