-1.2
-1.01
-1.03
-1.03
-1.02
-1.08
-1.04
-1.03
-1.01
-1.05
-1.01
-1.04
-1.01
-1.04
-1.02
-1.05
-1.03
-1.1099999999999999
-1.09
-1.03
-1.07
-1.04
-1.04
-1.08
-1.18
-1.03
-1.14
-1.06
-1.06
-1.06
-1.01
-1.02
-1.15
-1.08
-1.02
-1.04
-1.02
-1.01
-1.01
-1.02
-1.07
-1.07
-1.13
-1.03
-1.08
-1.06
-1.03
-1.19
-1.13
-1.06
