0.0
0.0
0.003
0.0
0.001
0.0
0.003
0.004
0.0
0.002
0.0
0.001
0.004
0.009000000000000001
0.0
0.003
0.001
1.0
0.005
0.002
0.005
0.0
0.004
0.0
0.0
0.0
0.005
1.0
0.005
0.0
0.004
0.0
0.0
2.0
0.004
0.001
0.0
0.0
3.0
0.001
0.0
0.0
0.0
0.0
0.0
0.002
0.001
0.0
0.003
0.003
